pmid	title	journal
32198292	Misguided drug advice for COVID-19.	Science
32198291	Crystal structure of SARS-CoV-2 main protease provides a basis for design of improved alpha-ketoamide inhibitors.	Science
32198275	More awareness is needed for severe acute respiratory syndrome coronavirus 2019 transmission through exhaled air during non-invasive respiratory support: experience from China.	Eur Respir J
32198267	Covid-19 fatality is likely overestimated.	BMJ
32198239	EMS to stop during coronavirus outbreak.	Vet Rec
32198201	Coronavirus endoribonuclease targets viral polyuridine sequences to evade activating host sensors.	Proc Natl Acad Sci U S A
32198191	Autopsy in suspected COVID-19 cases.	J Clin Pathol
32198190	Practical laboratory considerations amidst the COVID-19 outbreak: early experience from Singapore.	J Clin Pathol
32198184	Covid-19: medical students to be employed by NHS as part of epidemic response.	BMJ
32198179	Covid-19: cases grow in US as Trump pushes promise of a malaria drug.	BMJ
32198178	Covid-19: experts question the evidence behind closing London Underground and city metros during the pandemic.	BMJ
32198166	Challenges for NHS hospitals during covid-19 epidemic.	BMJ
32198164	Novel Coronavirus: What Neuroradiologists as Citizens of the World Need to Know.	AJNR Am J Neuroradiol
32198163	Hiding in Plain Sight: an Approach to Treating Patients with Severe COVID-19 Infection.	mBio
32198153	"Covid-19: 15 000 deregistered doctors are told, ""Your NHS needs you""."	BMJ
32198152	COVID-19 in gastroenterology: a clinical perspective.	Gut
32198147	Covid-19: GPs can stop health checks for over 75s and routine medicine reviews.	BMJ
32198146	Covid-19: control measures must be equitable and inclusive.	BMJ
32198130	Mitigating Risk of COVID-19 in Dialysis Facilities.	Clin J Am Soc Nephrol
32198088	Transmission potential and severity of COVID-19 in South Korea.	Int J Infect Dis
32198066	Advance of promising targets and agents against 2019-nCoV in China.	Drug Discov Today
32198005	A case of COVID-19 and pneumonia returning from Macau in Taiwan: Clinical course and anti-SARS-CoV-2 IgG dynamic.	J Microbiol Immunol Infect
32198004	"A patient with SARS-CoV-2 infection during pregnancy in Qingdao, China."	J Microbiol Immunol Infect
32197957	What Should Gastroenterologists and Patients Know About COVID-19?	Clin Gastroenterol Hepatol
32197787	Practical recommendations for the perioperative management of the patient with suspection or serious infection by coronavirus SARS-CoV.	Rev Esp Anestesiol Reanim
32197339	Point-of-Care RNA-Based Diagnostic Device for COVID-19.	Diagnostics (Basel)
32197274	COVID-19: Vulnerability and the power of privilege in a pandemic.	Health Promot J Austr
32197238	Managing Cancer Care During the COVID-19 Pandemic: Agility and Collaboration Toward a Common Goal.	J Natl Compr Canc Netw
32197116	Prisons and custodial settings are part of a comprehensive response to COVID-19.	Lancet Public Health
32197108	Clinical course and mortality risk of severe COVID-19.	Lancet
32197104	Evidence informing the UK's COVID-19 public health response must be transparent.	Lancet
32197103	COVID-19: towards controlling of a pandemic.	Lancet
32197098	COVID-19 in pregnant women.	Lancet Infect Dis
32197096	COVID-19 in pregnant women - Authors' reply.	Lancet Infect Dis
32197093	Prevention of SARS-CoV-2 infection in patients with decompensated cirrhosis.	Lancet Gastroenterol Hepatol
32197085	Probable Pangolin Origin of SARS-CoV-2 Associated with the COVID-19 Outbreak.	Curr Biol
32197060	Rhabdomyolysis as Potential Late Complication Associated with COVID-19.	Emerg Infect Dis
32197059	Early Introduction of Severe Acute Respiratory Syndrome Coronavirus 2 into Europe.	Emerg Infect Dis
32197002	Covid-19 and the Stiff Upper Lip - The Pandemic Response in the United Kingdom.	N Engl J Med
32196995	Clinical features in pediatric COVID-19.	Pediatr Pulmonol
32196983	Navigating Coronavirus Disease 2019 (Covid-19) in Physiatry: A CAN report for Inpatient Rehabilitation Facilities.	PM R
32196933	Coronaviruses and immunosuppressed patients. The facts during the third epidemic.	Liver Transpl
32196707	"The clinical characteristics of pneumonia patients coinfected with 2019 novel coronavirus and influenza virus in Wuhan, China."	J Med Virol
32196700	Will COVID-19 be a litmus test for post-Ebola sub-Saharan Africa?	J Med Virol
32196678	Eleven faces of coronavirus disease 2019.	Allergy
32196655	Expert consensus for managing pregnant women and neonates born to mothers with suspected or confirmed novel coronavirus (COVID-19) infection.	Int J Gynaecol Obstet
32196628	Differences and similarities between Severe Acute Respiratory Syndrome (SARS)-CoronaVirus (CoV) and SARS-CoV-2. Would a rose by another name smell as sweet?	Eur Rev Med Pharmacol Sci
32196627	Point-of-Care Lung Ultrasound findings in novel coronavirus disease-19 pnemoniae: a case report and potential applications during COVID-19 outbreak.	Eur Rev Med Pharmacol Sci
32196544	Supporting Clinicians During the COVID-19 Pandemic.	Ann Intern Med
32196453	Diagnostic Value of Chest CT in Coronavirus Disease 2019 (COVID-19).	Curr Med Imaging
32196430	Laboratory diagnosis of emerging human coronavirus infections - the state of the art.	Emerg Microbes Infect
32196426	Seasonality of Respiratory Viral Infections.	Annu Rev Virol
32196410	Hypothesis for potential pathogenesis of SARS-CoV-2 infection-a review of immune changes in patients with viral pneumonia.	Emerg Microbes Infect
32196406	COVID-19 (Coronavirus).	Lymphat Res Biol
32196391	Telehealth for global emergencies: Implications for coronavirus disease 2019 (COVID-19).	J Telemed Telecare
32196387	Strategies to Inform Allocation of Stockpiled Ventilators to Healthcare Facilities During a Pandemic.	Health Secur
32196116	"Recommendations for the prevention, mitigation and containment of the emerging SARS-CoV-2 (COVID-19) pandemic in haemodialysis centres."	Nephrol Dial Transplant
32196087	SARS-CoV2: should inhibitors of the renin-angiotensin system be withdrawn in patients with COVID-19?	Eur Heart J
32196083	COVID-19: a recommendation to examine the effect of hydroxychloroquine in preventing infection and progression.	J Antimicrob Chemother
32196079	Stopping the Spread of COVID-19.	JAMA
32196071	Knowledge and Perceptions of COVID-19 Among the General Public in the United States and the United Kingdom: A Cross-sectional Online Survey.	Ann Intern Med
32196070	Practical Aspects of Otolaryngologic Clinical Services During the 2019 Novel Coronavirus Epidemic: An Experience in Hong Kong.	JAMA Otolaryngol Head Neck Surg
32196032	PRESCIENT: platform for the rapid evaluation of antibody success using integrated microfluidics enabled technology.	Lab Chip
32195887	Computed Tomography Manifestations of 5 Cases of the Novel Coronavirus Disease 2019 (COVID-19) Pneumonia From Patients Outside Wuhan.	J Thorac Imaging
32195824	Can angiotensin receptor-blocking drugs perhaps be harmful in the COVID-19 pandemic?	J Hypertens
32195705	Intubation and Ventilation amid the COVID-19 Outbreak: Wuhan's Experience.	Anesthesiology
32195704	Response of Chinese Anesthesiologists to the COVID-19 Outbreak.	Anesthesiology
32195703	Precautions for Intubating Patients with COVID-19.	Anesthesiology
32195702	Novel Coronavirus 2019 and Anesthesiology.	Anesthesiology
32195701	Preventing Infection of Patients and Healthcare Workers Should Be the New Normal in the Era of Novel Coronavirus Epidemics.	Anesthesiology
32195700	"Establishing and Managing a Temporary Coronavirus Disease 2019 Specialty Hospital in Wuhan, China."	Anesthesiology
32195699	Perioperative Management of Patients Infected with the Novel Coronavirus: Recommendation from the Joint Task Force of the Chinese Society of Anesthesiology and the Chinese Association of Anesthesiologists.	Anesthesiology
32195698	COVID-19 Infection: Implications for Perioperative and Critical Care Physicians.	Anesthesiology
32195687	American Association for Bronchology and Interventional Pulmonology (AABIP) Statement on the Use of Bronchoscopy and Respiratory Specimen Collection in Patients with Suspected or Confirmed COVID-19 Infection.	J Bronchology Interv Pulmonol
32195311	From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans - Call for a One Health approach.	One Health
32194995	The outbreak of SARS-CoV-2 pneumonia calls for viral vaccines.	NPJ Vaccines
32194981	"Hydroxychloroquine, a less toxic derivative of chloroquine, is effective in inhibiting SARS-CoV-2 infection in vitro."	Cell Discov
32194980	Network-based drug repurposing for novel coronavirus 2019-nCoV/SARS-CoV-2.	Cell Discov
32194944	"Prediction of the SARS-CoV-2 (2019-nCoV) 3C-like protease (3CL (pro)) structure: virtual screening reveals velpatasvir, ledipasvir, and other drug repurposing candidates."	F1000Res
32194290	Social Capital and Sleep Quality in Individuals Who Self-Isolated for 14 Days During the Coronavirus Disease 2019 (COVID-19) Outbreak in January 2020 in China.	Med Sci Monit
32194253	Molecular basis of COVID-19 relationships in different species: a one health perspective.	Microbes Infect
32194247	Exuberant Plasmocytosis in Bronchoalveolar Lavage Specimen of the First Patient Requiring Extracorporeal Membrane Oxygenation for SARS-CoV-2 in Europe.	J Thorac Oncol
32194239	Transmission of COVID-19 in the terminal stage of incubation period: a familial cluster.	Int J Infect Dis
32194236	Could enhanced influenza and pneumococcal vaccination programs help limit the potential damage from SARS-CoV-2 to fragile health systems of southern hemisphere countries this winter?	Int J Infect Dis
32194152	Aminoquinolines against coronavirus disease 2019 (COVID-19): chloroquine or hydroxychloroquine.	Int J Antimicrob Agents
32194034	How Should the Rehabilitation Community Prepare for 2019-nCoV?	Arch Phys Med Rehabil
32193906	Are We Ready for Coronavirus Disease 2019 Arriving at Schools?	J Korean Med Sci
32193905	First Pediatric Case of Coronavirus Disease 2019 in Korea.	J Korean Med Sci
32193904	Drive-Through Screening Center for COVID-19: a Safe and Efficient Screening System against Massive Community Outbreak.	J Korean Med Sci
32193883	"CT appearance of severe, laboratory-proven coronavirus disease 2019 (COVID-19) in a Caucasian patient in Berlin, Germany."	Rofo
32193831	Clinical features of severe pediatric patients with coronavirus disease 2019 in Wuhan: a single center's observational study.	World J Pediatr
32193638	Chest CT manifestations of new coronavirus disease 2019 (COVID-19): a pictorial review.	Eur Radiol
32193550	Public health measures to slow community spread of COVID-19.	J Infect Dis
32193352	Covid-19: UK government calls on industry to help boost testing capacity to 25 000 people a day.	BMJ
32193330	How I faced my coronavirus anxiety.	Science
32193314	Preventing COVID-19 prejudice in academia.	Science
32193300	Coronavirus disruptions reverberate through research.	Science
32193299	Countries test tactics in 'war' against COVID-19.	Science
32193197	Covid-19: schools set to close across UK except for children of health and social care workers.	BMJ
32193174	Partha Kar: Covid-19-we must keep faith in our experts.	BMJ
32193037	CT manifestations of coronavirus disease-2019: A retrospective analysis of 73 cases by disease severity.	Eur J Radiol
32192856	Active smoking is not associated with severity of coronavirus disease 2019 (COVID-19).	Eur J Intern Med
32192816	Stepping Forward: Urologists' Efforts During the COVID-19 Outbreak in Singapore.	Eur Urol
32192711	Emergency Caesarean delivery in a patient with confirmed COVID-19 under spinal anaesthesia.	Br J Anaesth
32192627	Screening of faecal microbiota transplant donors during the COVID-19 outbreak: suggestions for urgent updates from an international expert panel.	Lancet Gastroenterol Hepatol
32192586	COVID-19: the need for continuous medical education and training.	Lancet Respir Med
32192583	"COVID-19: delay, mitigate, and communicate."	Lancet Respir Med
32192582	Preparedness is essential for malaria-endemic regions during the COVID-19 pandemic.	Lancet
32192580	Investigation of three clusters of COVID-19 in Singapore: implications for surveillance and response measures.	Lancet
32192578	COVID-19: consider cytokine storm syndromes and immunosuppression.	Lancet
32192561	Pharmacy Services and the Novel Coronavirus.	Sr Care Pharm
32192550	The role of masks and respirator protection against SARS-CoV-2.	Infect Control Hosp Epidemiol
32192541	Coronavirus disease 2019 (COVID-19) outbreak in Iran: Actions and problems.	Infect Control Hosp Epidemiol
32192424	"COVID-19, Australia: Epidemiology Report 7 (Reporting week ending 19:00 AEDT 14 March 2020)."	Commun Dis Intell (2018)
32192297	[Chemotherapy strategy for colorectal cancer under the outbreak of corona virus disease 2019].	Zhonghua Wei Chang Wai Ke Za Zhi
32192296	[Standardized diagnosis and treatment of colorectal cancer during the outbreak of corona virus disease 2019 in Renji hospital].	Zhonghua Wei Chang Wai Ke Za Zhi
32192295	[Several suggestions of operation for colorectal cancer under the outbreak of corona virus disease 2019 in China].	Zhonghua Wei Chang Wai Ke Za Zhi
32192294	[Treatment strategies for colorectal cancer patients in tumor hospitals under the background of corona virus disease 2019].	Zhonghua Wei Chang Wai Ke Za Zhi
32192285	[Explanation of expert recommendations on medical nutrition for patients with novel coronavirus pneumonia].	Zhonghua Yi Xue Za Zhi
32192284	[Ten hot issues on diagnosis and treatment of breast cancer under the outbreak of novel coronavirus pneumonia].	Zhonghua Yi Xue Za Zhi
32192278	WHO International Health Regulations Emergency Committee for the COVID-19 outbreak.	Epidemiol Health
32192247	Covid-19: The right amount of wolf.	Tidsskr Nor Laegeforen
32192233	Co-infection with SARS-CoV-2 and Human Metapneumovirus.	R I Med J (2013)
32191830	COVID-19 - what should anaethesiologists and intensivists know about it?	Anaesthesiol Intensive Ther
32191813	"COVID-19 epidemic in Switzerland: on the importance of testing, contact tracing and isolation."	Swiss Med Wkly
32191764	"Association of radiologic findings with mortality of patients infected with 2019 novel coronavirus in Wuhan, China."	PLoS One
32191691	"Evaluation of the Effectiveness of Surveillance and Containment Measures for the First 100 Patients with COVID-19 in Singapore - January 2-February 29, 2020."	MMWR Morb Mortal Wkly Rep
32191689	"Initial Investigation of Transmission of COVID-19 Among Crew Members During Quarantine of a Cruise Ship - Yokohama, Japan, February 2020."	MMWR Morb Mortal Wkly Rep
32191676	Natural small molecules as inhibitors of coronavirus lipid-dependent attachment to host cells: a possible strategy for reducing SARS-COV-2 infectivity?	Acta Biomed
32191675	WHO Declares COVID-19 a Pandemic.	Acta Biomed
32191623	The critical role of laboratory medicine during coronavirus disease 2019 (COVID-19) and other viral outbreaks.	Clin Chem Lab Med
32191588	Artificial Intelligence Distinguishes COVID-19 from Community Acquired Pneumonia on Chest CT.	Radiology
32191587	Temporal Changes of CT Findings in 90 Patients with COVID-19 Pneumonia: A Longitudinal Study.	Radiology
32191350	COVID-2019 and pregnancy: A plea for transparent reporting of all cases.	Acta Obstet Gynecol Scand
32191341	Coronavirus disease 2019: The harms of exaggerated information and non-evidence-based measures.	Eur J Clin Invest
32191340	COVID-19 pandemic: perspectives on an unfolding crisis.	Br J Surg
32191260	Securing the Safety Net and Protecting Public Health During a Pandemic: Medicaid's Response to COVID-19.	JAMA
32191259	Characteristics and Outcomes of 21 Critically Ill Patients With COVID-19 in Washington State.	JAMA
32191174	2019-nCoV: The Identify-Isolate-Inform (3I) Tool Applied to a Novel Emerging Coronavirus.	West J Emerg Med
32191173	Serial Interval of COVID-19 among Publicly Reported Confirmed Cases.	Emerg Infect Dis
32191167	COVID-19: What implications for sexual and reproductive health and rights globally?	Sex Reprod Health Matters
32191143	Should patients stop their biologic treatment during the COVID-19 pandemic.	J Dermatolog Treat
32190908	A doubt of multiple introduction of SARS-CoV-2 in Italy: A preliminary overview.	J Med Virol
32190904	Alert for non-respiratory symptoms of Coronavirus Disease 2019 (COVID-19) patients in epidemic period: A case report of familial cluster with three asymptomatic COVID-19 patients.	J Med Virol
32190890	Safety Considerations in the Laboratory Testing of Specimens Suspected or Known to Contain the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).	Am J Clin Pathol
32190785	"Transmission potential of the novel coronavirus (COVID-19) onboard the diamond Princess Cruises Ship, 2020."	Infect Dis Model
32190575	CT imaging of two cases of one family cluster 2019 novel coronavirus (2019-nCoV) pneumonia: inconsistency between clinical symptoms amelioration and imaging sign progression.	Quant Imaging Med Surg
32190290	SARS-CoV-2 and COVID-19: The most important research questions.	Cell Biosci
32189489	[ACE2 in the context of 2019-nCoV infection: friend or foe?]	Zhonghua Xin Xue Guan Bing Za Zhi
32189463	The possibility of COVID-19 transmission from eye to nose.	Acta Ophthalmol
32189460	There may be virus in conjunctival secretion of patients with COVID-19.	Acta Ophthalmol
32189428	Is nicotine exposure linked to cardiopulmonary vulnerability to COVID-19 in the general population?	FEBS J
32189218	The impact of high-flow nasal cannula (HFNC) on coughing distance: implications on its use during the novel coronavirus disease outbreak.	Can J Anaesth
32189175	CT image of novel coronavirus pneumonia: a case report.	Jpn J Radiol
32189136	Lower mortality of COVID-19 by early recognition and intervention: experience from Jiangsu Province.	Ann Intensive Care
32189081	AI-Driven Tools for Coronavirus Outbreak: Need of Active Learning and Cross-Population Train/Test Models on Multitudinal/Multimodal Data.	J Med Syst
32189015	[Coronavirus disease 2019 (COVID-19): update for anesthesiologists and intensivists March 2020].	Anaesthesist
32189010	Correction to: COVID-19: a novel coronavirus and a novel challenge for critical care.	Intensive Care Med
32188956	"Coronavirus vaccine trial, Mars rover delay and a boost for UK science."	Nature
32188819	Analysis of COVID-19 infection spread in Japan based on stochastic transition model.	Biosci Trends
32188776	Journal Flexibility in the Troubling Times of COVID-19.	Plant Cell
32188753	"COVID-19: Knowns, Unknowns, and Questions."	mSphere
32188729	Coronavirus Endoribonuclease and Deubiquitinating Interferon Antagonists Differentially Modulate the Host Response during Replication in Macrophages.	J Virol
32188728	Structure-Guided Mutagenesis Alters Deubiquitinating Activity and Attenuates Pathogenesis of a Murine Coronavirus.	J Virol
32188602	Covid-19: all non-urgent elective surgery is suspended for at least three months in England.	BMJ
32188598	Covid-19: how doctors and healthcare systems are tackling coronavirus worldwide.	BMJ
32188590	Covid-19 exposes weaknesses in European response to outbreaks.	BMJ
32188586	"Covid-19: pregnant doctors should speak to occupational health, say experts."	BMJ
32188528	SARS-CoV-2 enterocolitis with persisting to excrete the virus for approximately two weeks after recovering from diarrhea: A case report.	Infect Control Hosp Epidemiol
32188484	Host susceptibility to severe COVID-19 and establishment of a host risk score: findings of 487 cases outside Wuhan.	Crit Care
32188482	"COVID-19 infection epidemic: the medical management strategies in Heilongjiang Province, China."	Crit Care
32188445	Coronavirus: the spread of misinformation.	BMC Med
32188308	We Need Strong Public Health Care to Contain the Global Corona Pandemic.	Int J Health Serv
32187887	Insight into COVID-2019 for pediatricians.	Pediatr Pulmonol
32187834	"SARS-CoV-2, the Virus that Causes COVID-19: Cytometry and the New Challenge for Global Health."	Cytometry A
32187818	The Cholera Epidemics in Hamburg and What to Learn for COVID-19 (SARS-CoV-2).	Cytometry A
32187489	Audio Interview: New Research on Possible Treatments for Covid-19.	N Engl J Med
32187464	A Trial of Lopinavir-Ritonavir in Adults Hospitalized with Severe Covid-19.	N Engl J Med
32187463	Covid-19 - The Search for Effective Therapy.	N Engl J Med
32187461	Am I Part of the Cure or Am I Part of the Disease? Keeping Coronavirus Out When a Doctor Comes Home.	N Engl J Med
32187460	Covid-19 - The Law and Limits of Quarantine.	N Engl J Med
32187459	"Facing Covid-19 in Italy - Ethics, Logistics, and Therapeutics on the Epidemic's Front Line."	N Engl J Med
32187458	SARS-CoV-2 Infection in Children.	N Engl J Med
32187421	"COVID-19: Social distancing, ACE 2 receptors, protease inhibitors and beyond?"	Int J Clin Pract
32187288	The novel coronavirus (SARS-CoV-2) emergency and the role of timely and effective national health surveillance.	Cad Saude Publica
32187257	On the possibility of interrupting the coronavirus (COVID-19) epidemic based on the best available scientific evidence.	Rev Bras Epidemiol
32187007	Identifying and Interrupting Superspreading Events-Implications for Control of Severe Acute Respiratory Syndrome Coronavirus 2.	Emerg Infect Dis
32186952	"COVID-19, an emerging coronavirus infection: advances and prospects in designing and developing vaccines, immunotherapeutics, and therapeutics."	Hum Vaccin Immunother
32186951	One Health approach and Coronavirus Disease 2019.	Hum Vaccin Immunother
32186894	Pregnancy and Perinatal Outcomes of Women With Coronavirus Disease (COVID-19) Pneumonia: A Preliminary Analysis.	AJR Am J Roentgenol
32186711	Hypothesis: angiotensin-converting enzyme inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19.	J Travel Med
32186661	Presidential Powers and Response to COVID-19.	JAMA
32186279	Emergence du coronavirus SARS-CoV-2 : faire face a l'epidemie de COVID-19.	Virologie (Montrouge)
32186278	Influenza-associated pneumonia as reference to assess seriousness of coronavirus disease (COVID-19).	Euro Surveill
32186277	"Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020."	Euro Surveill
32186172	[Thoughts and practice on the treatment of severe and critical new coronavirus pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32186171	[Using the big data ofinternet to understand coronavirus disease 2019's symptom characteristics: a big data study].	Zhonghua Er Bi Yan Hou Tou Jing Wai Ke Za Zhi
32185921	[Challenges and countermeasures on Chinese malaria elimination programme during the coronavirus disease 2019 (COVID-19) outbreak].	Zhongguo Xue Xi Chong Bing Fang Zhi Za Zhi
32185863	Crises drive innovation.	Colorectal Dis
32185669	COVID-19 pneumonia: infection control protocol inside computed tomography suites.	Jpn J Radiol
32185635	Successful containment of COVID-19: the WHO-Report on the COVID-19 outbreak in China.	Infection
32185371	Coronavirus Pandemic and Worries during Pregnancy; a Letter to Editor.	Arch Acad Emerg Med
32185370	Information Typology in Coronavirus (COVID-19) Crisis; a Commentary.	Arch Acad Emerg Med
32185369	Liver and Kidney Injuries in COVID-19 and Their Effects on Drug Therapy; a Letter to Editor.	Arch Acad Emerg Med
32185368	"A Novel Coronavirus Outbreak from Wuhan City in China, Rapid Need for Emergency Departments Preparedness and Response; a Letter to Editor."	Arch Acad Emerg Med
32184490	Coronavirus: three things all governments and their science advisers must do now.	Nature
32184489	A year without conferences? How the coronavirus pandemic could change research.	Nature
32184486	COVID-19: don't forget deaf people.	Nature
32184474	How China is planning to go to Mars amid the coronavirus outbreak.	Nature
32184276	Helen Salisbury: What might we learn from the covid-19 pandemic?	BMJ
32184233	Covid-19 and community mitigation strategies in a pandemic.	BMJ
32184232	"To control the covid-19 outbreak, young, healthy patients should avoid the emergency department."	BMJ
32184216	"Covid-19: Trump sought to buy vaccine developer exclusively for US, say German officials."	BMJ
32184209	Covid-19: trainees will not move jobs in April.	BMJ
32184208	Covid-19: BMA calls for rapid testing and appropriate protective equipment for doctors.	BMJ
32184206	Covid-19: Doctors warn of humanitarian catastrophe at Europe's largest refugee camp.	BMJ
32184205	Covid-19: UK starts social distancing after new model points to 260 000 potential deaths.	BMJ
32184201	"Covid-19: ibuprofen should not be used for managing symptoms, say doctors and scientists."	BMJ
32184199	Working together to contain and manage COVID-19.	CMAJ
32184132	Spatial transmission of COVID-19 via public and private transportation in China.	Travel Med Infect Dis
32184131	Comparison of clinical characteristics of coronavirus disease (COVID-19) and severe acute respiratory syndrome (SARS) as experienced in Taiwan.	Travel Med Infect Dis
32184130	Mapping the incidence of the COVID-19 hotspot in Iran - Implications for Travellers.	Travel Med Infect Dis
32184129	The cancellation of mass gatherings (MGs)? Decision making in the time of COVID-19.	Travel Med Infect Dis
32184128	Is Romania ready to face the novel coronavirus (COVID-19) outbreak? The role of incoming travelers and that of Romanian diaspora.	Travel Med Infect Dis
32183941	A Sequence Homology and Bioinformatic Approach Can Predict Candidate Targets for Immune Responses to SARS-CoV-2.	Cell Host Microbe
32183937	Updated rapid risk assessment from ECDC on the novel coronavirus disease 2019 (COVID-19) pandemic: increased transmission in the EU/EEA and the UK.	Euro Surveill
32183935	"Retrospective analysis of the possibility of predicting the COVID-19 outbreak from Internet searches and social media data, China, 2020."	Euro Surveill
32183934	"Post-discharge surveillance and positive virus detection in two medical staff recovered from coronavirus disease 2019 (COVID-19), China, January to February 2020."	Euro Surveill
32183930	"Estimating the asymptomatic proportion of coronavirus disease 2019 (COVID-19) cases on board the Diamond Princess cruise ship, Yokohama, Japan, 2020."	Euro Surveill
32183920	The difference in the incubation period of 2019 novel coronavirus (SARS-CoV-2) infection between travelers to Hubei and nontravelers: The need for a longer quarantine period.	Infect Control Hosp Epidemiol
32183901	"Epidemiology, causes, clinical manifestation and diagnosis, prevention and control of coronavirus disease (COVID-19) during the early outbreak period: a scoping review."	Infect Dis Poverty
32183864	Safe patient transport for COVID-19.	Crit Care
32183357	2019 Novel Coronavirus Disease (COVID-19): Paving the Road for Rapid Detection and Point-of-Care Diagnostics.	Micromachines (Basel)
32183172	"Prediction of the Epidemic Peak of Coronavirus Disease in Japan, 2020."	J Clin Med
32182811	Reverse Logistics Network Design for Effective Management of Medical Waste in Epidemic Outbreaks: Insights from the Coronavirus Disease 2019 (COVID-19) Outbreak in Wuhan (China).	Int J Environ Res Public Health
32182724	"Understanding Unreported Cases in the COVID-19 Epidemic Outbreak in Wuhan, China, and the Importance of Major Public Health Interventions."	Biology (Basel)
32182409	Aerosol and Surface Stability of SARS-CoV-2 as Compared with SARS-CoV-1.	N Engl J Med
32182347	Perinatal Transmission of COVID-19 Associated SARS-CoV-2: Should We Worry?	Clin Infect Dis
32182131	"Impact of Coronavirus Disease 2019 (COVID-19) Outbreak on ST-Segment-Elevation Myocardial Infarction Care in Hong Kong, China."	Circ Cardiovasc Qual Outcomes
32182130	Be Prepared.	Circ Cardiovasc Qual Outcomes
32181990	Successful recovery of COVID-19 pneumonia in a renal transplant recipient with long-term immunosuppression.	Am J Transplant
32181969	Coronavirus disease 2019 and transplantation: A view from the inside.	Am J Transplant
32181911	Diagnostic utility of clinical laboratory data determinations for patients with the severe COVID-19.	J Med Virol
32181904	"Under the epidemic situation of COVID-19, should special attention to pregnant women be given?"	J Med Virol
32181903	Platelet-to-lymphocyte ratio is associated with prognosis in patients with coronavirus disease-19.	J Med Virol
32181901	"A guideline for homology modeling of the proteins from newly discovered betacoronavirus, 2019 novel coronavirus (2019-nCoV)."	J Med Virol
32181874	Tabletop exercise to prepare institutions of higher education for an outbreak of COVID-19.	J Emerg Manag
32181873	Tabletop exercise to prepare institutions of higher education for an outbreak of COVID-19.	J Emerg Manag
32181864	Getting ready for the next pandemic COVID-19: Why we need to be more prepared and less scared.	J Emerg Manag
32181807	"Epidemiologic and Clinical Characteristics of 91 Hospitalized Patients with COVID-19 in Zhejiang, China: A retrospective, multi-centre case series."	QJM
32181795	Coronavirus Disease 2019 (COVID-19) in Italy.	JAMA
32181680	The Role of the American Heart Association in the Global COVID-19 Pandemic.	Circulation
32181672	Early Clinical and CT Manifestations of Coronavirus Disease 2019 (COVID-19) Pneumonia.	AJR Am J Roentgenol
32181577	The spread of the COVID-19 coronavirus: Health agencies worldwide prepare for the seemingly inevitability of the COVID-19 coronavirus becoming endemic.	EMBO Rep
32181488	The positive impact of lockdown in Wuhan on containing the COVID-19 outbreak in China.	J Travel Med
32181483	Correlation between travellers departing from Wuhan before the Spring Festival and subsequent spread of COVID-19 to all provinces in China.	J Travel Med
32181302	Application of the ARIMA model on the COVID-2019 epidemic dataset.	Data Brief
32180426	"An Analysis of 38 Pregnant Women with COVID-19, Their Newborn Infants, and Maternal-Fetal Transmission of SARS-CoV-2: Maternal Coronavirus Infections and Pregnancy Outcomes."	Arch Pathol Lab Med
32180292	Coronavirus in pregnancy and delivery: rapid review.	Ultrasound Obstet Gynecol
32180224	How do we plan hematopoietic cell transplant and cellular therapy with the looming COVID-19 threat?	Br J Haematol
32180175	Safety and efficacy of different anesthetic regimens for parturients with COVID-19 undergoing Cesarean delivery: a case series of 17 patients.	Can J Anaesth
32180173	Lidocaine during intubation and extubation in patients with coronavirus disease (COVID-19).	Can J Anaesth
32180157	"Brain Awareness Week, CoVID-19 infection and Neurological Sciences."	Neurol Sci
32180140	Clinical features of pediatric patients with COVID-19: a report of two family cluster cases.	World J Pediatr
32179910	"Clinical outcome of 55 asymptomatic cases at the time of hospital admission infected with SARS-Coronavirus-2 in Shenzhen, China."	J Infect Dis
32179908	"A 55-Day-Old Female Infant infected with COVID 19: presenting with pneumonia, liver injury, and heart damage."	J Infect Dis
32179890	Risk Factors of Healthcare Workers with Corona Virus Disease 2019: A Retrospective Cohort Study in a Designated Hospital of Wuhan in China.	Clin Infect Dis
32179860	Don't rush to deploy COVID-19 vaccines and drugs without sufficient safety guarantees.	Nature
32179788	Ginkgolic acid inhibits fusion of enveloped viruses.	Sci Rep
32179701	Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV2).	Science
32179660	Epidemiology of COVID-19 Among Children in China.	Pediatrics
32179659	COVID-19 in Children: Initial Characterization of the Pediatric Disease.	Pediatrics
32179567	Covid-19: outbreak could last until spring 2021 and see 7.9 million hospitalised in the UK.	BMJ
32179533	Covid-19: medical schools are urged to fast-track final year students.	BMJ
32179517	On the front lines of coronavirus: the Italian response to covid-19.	BMJ
32179508	Covid-19: junior doctor calls on colleagues to gather supplies for staff working long hours.	BMJ
