pmid	title	journal
32109013	Clinical Characteristics of Coronavirus Disease 2019 in China.	N Engl J Med
32109012	Responding to Covid-19 - A Once-in-a-Century Pandemic?	N Engl J Med
32109011	Covid-19 - Navigating the Uncharted.	N Engl J Med
32108862	Genome Detective Coronavirus Typing Tool for rapid identification and characterization of novel coronavirus genomes.	Bioinformatics
32108495	Radiology Perspective of Coronavirus Disease 2019 (COVID-19): Lessons From Severe Acute Respiratory Syndrome and Middle East Respiratory Syndrome.	AJR Am J Roentgenol
32108460	[Discussion on diagnosis and treatment of hepatobiliary malignancies during the outbreak of novel coronavirus pneumonia].	Zhonghua Zhong Liu Za Zhi
32108459	[Treatment strategies of Budd-Chiari syndrome during the epidemic period of 2019 coronavirus disease].	Zhonghua Wai Ke Za Zhi
32108458	[Consideration and suggestions on development of blood transfusion department under the epidemic situation of novel coronavirus pneumonia].	Zhonghua Yi Xue Za Zhi
32108359	Development of epitope-based peptide vaccine against novel coronavirus 2019 (SARS-COV-2): Immunoinformatics approach.	J Med Virol
32108352	Clinical trial analysis of 2019-nCoV therapy registered in China.	J Med Virol
32108351	Clinical characteristics of hospitalized patients with SARS-CoV-2 infection: A single arm meta-analysis.	J Med Virol
32108160	Emergence of a novel human coronavirus threatening human health.	Nat Med
32108093	Strategies shift as coronavirus pandemic looms.	Science
32108071	Where did SARS-CoV-2 come from?	Vet Rec
32107911	[The importance of strengthening the ability of fundamental disease prevention and control system from the perspective of the epidemic situation of COVID-19].	Zhonghua Yu Fang Yi Xue Za Zhi
32107910	[Analysis on epidemic situation and spatiotemporal changes of COVID-19 in Anhui].	Zhonghua Yu Fang Yi Xue Za Zhi
32107909	[Treatment of pancreatic diseases and prevention of infection during outbreak of 2019 coronavirus disease].	Zhonghua Wai Ke Za Zhi
32107577	Imaging and clinical features of patients with 2019 novel coronavirus SARS-CoV-2.	Eur J Nucl Med Mol Imaging
32107548	Occupational risks for COVID-19 infection.	Occup Med (Lond)
32107254	"Covid-19: Trump says risk to Americans is ""very low""."	BMJ
32107200	"Clinical findings in a group of patients infected with the 2019 novel coronavirus (SARS-Cov-2) outside of Wuhan, China: retrospective case series."	BMJ
32107119	Coronavirus Disease 2019: Coronaviruses and Blood Safety.	Transfus Med Rev
32106852	Q&A: The novel coronavirus outbreak causing COVID-19.	BMC Med
32106567	Preliminary Identification of Potential Vaccine Targets for the COVID-19 Coronavirus (SARS-CoV-2) Based on SARS-CoV Immunological Studies.	Viruses
32106462	Disposable DNA Amplification Chips with Integrated Low-Cost Heaters.	Micromachines (Basel)
32106216	"Update: Public Health Response to the Coronavirus Disease 2019 Outbreak - United States, February 24, 2020."	MMWR Morb Mortal Wkly Rep
32105680	Coronavirus Disease 2019 (COVID-19) and Pregnancy: What obstetricians need to know.	Am J Obstet Gynecol
32105641	COVID-19 pneumonia: what has CT taught us?	Lancet Infect Dis
32105638	Viral load of SARS-CoV-2 in clinical samples.	Lancet Infect Dis
32105637	"Radiological findings from 81 patients with COVID-19 pneumonia in Wuhan, China: a descriptive study."	Lancet Infect Dis
32105633	Staff safety during emergency airway management for COVID-19 in Hong Kong.	Lancet Respir Med
32105632	"Clinical course and outcomes of critically ill patients with SARS-CoV-2 pneumonia in Wuhan, China: a single-centered, retrospective, observational study."	Lancet Respir Med
32105614	Chinese medical staff request international medical assistance in fighting against COVID-19.	Lancet Glob Health
32105610	Scientists are sprinting to outpace the novel coronavirus.	Lancet
32105609	COVID-19 control in China during mass population movements at New Year.	Lancet
32105562	Essentials for Radiologists on COVID-19: An Update-Radiology Scientific Expert Panel.	Radiology
32105468	Structure-Based Stabilization of Non-native Protein-Protein Interactions of Coronavirus Nucleocapsid Proteins in Antiviral Drug Design.	J Med Chem
32105381	Trust is a key factor in the willingness of health professionals to work during the COVID-19 outbreak: Experience from the H1N1 pandemic in Japan 2009.	Psychiatry Clin Neurosci
32105304	Positive RT-PCR Test Results in Patients Recovered From COVID-19.	JAMA
32105090	Immune responses in COVID-19 and potential vaccines: Lessons learned from SARS and MERS epidemic.	Asian Pac J Allergy Immunol
32105052	[Surgical treatment for esophageal cancer during the outbreak of COVID-19].	Zhonghua Zhong Liu Za Zhi
32105049	Novel coronavirus COVID-19: an overview for emergency clinicians	Emerg Med Pract
32105045	The coronavirus epidemic will reach Norway.	Tidsskr Nor Laegeforen
32104917	Development and Clinical Application of A Rapid IgM-IgG Combined Antibody Test for SARS-CoV-2 Infection Diagnosis.	J Med Virol
32104915	The neuroinvasive potential of SARS-CoV2 may play a role in the respiratory failure of COVID-19 patients.	J Med Virol
32104911	"Evolutionary history, potential intermediate animal host, and cross-species analyses of SARS-CoV-2."	J Med Virol
32104909	COVID-19: Lessons from SARS and MERS.	Eur J Immunol
32104907	A systematic review of lopinavir therapy for SARS coronavirus and MERS coronavirus-A possible reference for coronavirus disease-19 treatment option.	J Med Virol
32104884	Nepal's First Case of COVID-19 and public health response.	J Travel Med
32104726	The 2019 Novel Coronavirus: A Crown Jewel of Pandemics?	J Crit Care Med (Targu Mures)
32103652	[Recommendation on the modernization of disease control and prevention].	Zhonghua Liu Xing Bing Xue Za Zhi
32103304	"Old Threat, New Enemy: Is Your Interventional Radiology Service Ready for the Coronavirus Disease 2019?"	Cardiovasc Intervent Radiol
32103284	Severe SARS-CoV-2 infections: practical considerations and management strategy for intensivists.	Intensive Care Med
32102928	Diarrhoea may be underestimated: a missing link in 2019 novel coronavirus.	Gut
32102856	Negative Nasopharyngeal and Oropharyngeal Swab Does Not Rule Out COVID-19.	J Clin Microbiol
32102793	Covid-19: Italy confirms 11 deaths as cases spread from north.	BMJ
32102777	The 2019 novel coronavirus resource.	Yi Chuan
32102726	Expert Recommendations for Tracheal Intubation in Critically ill Patients with Noval Coronavirus Disease 2019.	Chin Med Sci J
32102625	Detectable 2019-nCoV viral RNA in blood is a strong indicator for the further clinical severity.	Emerg Microbes Infect
32102621	No credible evidence supporting claims of the laboratory engineering of SARS-CoV-2.	Emerg Microbes Infect
32102279	Assessing the Impact of Reduced Travel on Exportation Dynamics of Novel Coronavirus Infection (COVID-19).	J Clin Med
32101683	Audio Interview: Preparing for the Spread of Covid-19.	N Engl J Med
32101660	Escaping Pandora's Box - Another Novel Coronavirus.	N Engl J Med
32101510	Correlation of Chest CT and RT-PCR Testing in Coronavirus Disease 2019 (COVID-19) in China: A Report of 1014 Cases.	Radiology
32101254	Coronavirus Disease 2019 and Influenza.	JAMA
32100980	[Chemotherapy strategy for colorectal cancer under the outbreak of novel coronavirus pneumonia].	Zhonghua Wei Chang Wai Ke Za Zhi
32100979	[Health management of breast cancer patients outside the hospital during the outbreak of 2019 novel coronavirus disease].	Zhonghua Zhong Liu Za Zhi
32100978	[Thoughts and suggestions on modern construction of disease prevention and control system].	Zhonghua Yu Fang Yi Xue Za Zhi
32100976	[Airway management of COVID-19 patients with severe pneumonia].	Zhonghua Er Bi Yan Hou Tou Jing Wai Ke Za Zhi
32100877	Composition and divergence of coronavirus spike proteins and host ACE2 receptors predict potential intermediate hosts of SARS-CoV-2.	J Med Virol
32100876	Evaluation of coronavirus in tears and conjunctival secretions of patients with SARS-CoV-2 infection.	J Med Virol
32100667	Passengers' destinations from China: low risk of Novel Coronavirus (2019-nCoV) transmission into Africa and South America.	Epidemiol Infect
32100487	Emergent Strategies for the Next Phase of COVID-19.	Infect Chemother
32100486	2019 Novel Coronavirus (COVID-19) Pneumonia: Serial Computed Tomography Findings.	Korean J Radiol
32100485	Chest Radiographic and CT Findings of the 2019 Novel Coronavirus Disease (COVID-19): Analysis of Nine Patients Treated in Korea.	Korean J Radiol
32100062	Challenges and countermeasures for organ donation during the SARS-CoV-2 epidemic: the experience of Sichuan Provincial People's Hospital.	Intensive Care Med
32100024	De-isolating COVID-19 Suspect Cases: A Continuing Challenge.	Clin Infect Dis
32099934	An updated estimation of the risk of transmission of the novel coronavirus (2019-nCov).	Infect Dis Model
32099717	"Should, and how can, exercise be done during a coronavirus outbreak? An interview with Dr. Jeffrey A. Woods."	J Sport Health Sci
32099716	Coronavirus disease (COVID-19): The need to maintain regular physical activity while taking precautions	J Sport Health Sci
32099125	'No one is allowed to go out': your stories from the coronavirus outbreak.	Nature
32099120	Coronavirus: limit short-term economic damage.	Nature
32098875	Covid-19: surge in cases in Italy and South Korea makes pandemic look more likely.	BMJ
32098616	"COVID-19, Australia: Epidemiology Report 4 (Reporting week ending 19:00 AEDT 22 February 2020)."	Commun Dis Intell (2018)
32098466	"[What are the highlights of ""Diagnosis and treatment of Disease 2019 novel coronavirus infection suitable for Military support Hubei medical team""]."	Zhonghua Jie He He Hu Xi Za Zhi
32098422	Systematic Comparison of Two Animal-to-Human Transmitted Human Coronaviruses: SARS-CoV-2 and SARS-CoV.	Viruses
32098302	Emergence of Novel Coronavirus 2019-nCoV: Need for Rapid Vaccine and Biologics Development.	Pathogens
32098289	"Short-term Forecasts of the COVID-19 Epidemic in Guangdong and Zhejiang, China: February 13-23, 2020."	J Clin Med
32098019	Communicating the Risk of Death from Novel Coronavirus Disease (COVID-19).	J Clin Med
32097725	Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.	Int J Infect Dis
32097202	Six weeks into the 2019 coronavirus disease (COVID-19) outbreak- it is time to consider strategies to impede the emergence of new zoonotic infections.	Chin Med J (Engl)
32097201	Non-invasive respiratory support for patients with novel coronavirus pneumonia: clinical efficacy and reduction in risk of infection transmission.	Chin Med J (Engl)
32096692	Anesthesia Procedure of Emergency Operation for Patients with Suspected or Confirmed COVID-19.	Surg Infect (Larchmt)
32096611	2019 Novel coronavirus infection and gastrointestinal tract.	J Dig Dis
32096567	Understanding of COVID-19 based on current evidence.	J Med Virol
32096566	Early phylogenetic estimate of the effective reproduction number of SARS-CoV-2.	J Med Virol
32096564	Combination of RT-qPCR testing and clinical features for diagnosis of COVID-19 facilitates management of SARS-CoV-2 outbreak.	J Med Virol
32096396	[Surgical treatment strategy for digestive system malignancies during the outbreak of novel coronavirus pneumonia].	Zhonghua Zhong Liu Za Zhi
32096395	[The treatment proposal for the patients with breast diseases in the central epidemic area of 2019 coronavirus disease].	Zhonghua Wai Ke Za Zhi
32096367	[Management of corona virus disease-19 (COVID-19): the Zhejiang experience].	Zhejiang Da Xue Xue Bao Yi Xue Ban
32096366	[Dynamic changes of chest CT imaging in patients with corona virus disease-19 (COVID-19)].	Zhejiang Da Xue Xue Bao Yi Xue Ban
32096116	The Risk and Prevention of Novel Coronavirus Pneumonia Infections Among Inpatients in Psychiatric Hospitals.	Neurosci Bull
32094589	Functional assessment of cell entry and receptor usage for SARS-CoV-2 and other lineage B betacoronaviruses.	Nat Microbiol
32094505	Epitopes for a 2019-nCoV vaccine.	Cell Mol Immunol
32094336	High expression of ACE2 receptor of 2019-nCoV on the epithelial cells of oral mucosa.	Int J Oral Sci
32094225	The antiviral compound remdesivir potently inhibits RNA-dependent RNA polymerase from Middle East respiratory syndrome coronavirus.	J Biol Chem
32093921	"One world, one health: The novel coronavirus COVID-19 epidemic."	Med Clin (Barc)
32093461	A Novel Approach of Consultation on 2019 Novel Coronavirus (COVID-19)-Related Psychological and Mental Problems: Structured Letter Therapy.	Psychiatry Investig
32093458	Mental Health Care Measures in Response to the 2019 Novel Coronavirus Outbreak in Korea.	Psychiatry Investig
32093211	Characteristics of and Public Health Responses to the Coronavirus Disease 2019 Outbreak in China.	J Clin Med
32093043	Risk Assessment of Novel Coronavirus COVID-19 Outbreaks Outside China.	J Clin Med
32092911	Rigidity of the Outer Shell Predicted by a Protein Intrinsic Disorder Model Sheds Light on the COVID-19 (Wuhan-2019-nCoV) Infectivity.	Biomolecules
32092748	COVID-19: Real-time dissemination of scientific information to fight a public health emergency of international concern.	Biosci Trends
32092539	Is COVID-19 receiving ADE from other coronaviruses?	Microbes Infect
32092483	Genetic diversity and evolution of SARS-CoV-2.	Infect Genet Evol
32092392	Analysis of angiotensin-converting enzyme 2 (ACE2) from different species sheds some light on cross-species receptor usage of a novel coronavirus 2019-nCoV.	J Infect
32092391	Novel coronavirus (2019-nCoV) cases in Hong Kong and implications for further spread.	J Infect
32092388	Chinese medical personnel against the 2019-nCoV.	J Infect
32092387	Clinical features of atypical 2019 novel coronavirus pneumonia with an initially negative RT-PCR assay.	J Infect
32092385	The continuous evolution and dissemination of 2019 novel human coronavirus.	J Infect
32092368	The non-contact handheld cutaneous infra-red thermometer for fever screening during the COVID-19 global emergency.	J Hosp Infect
32092296	Coronavirus (COVID-19) Outbreak: What the Department of Radiology Should Know.	J Am Coll Radiol
32091533	Characteristics of and Important Lessons From the Coronavirus Disease 2019 (COVID-19) Outbreak in China: Summary of a Report of 72314 Cases From the Chinese Center for Disease Control and Prevention.	JAMA
32091414	Chest CT Findings in Patients with Corona Virus Disease 2019 and its Relationship with Clinical Features.	Invest Radiol
32091395	Estimated effectiveness of symptom and risk screening to prevent the spread of COVID-19.	Elife
32091386	"Potential Presymptomatic Transmission of SARS-CoV-2, Zhejiang Province, China, 2020."	Emerg Infect Dis
32091134	Facing the COVID-19 outbreak: What should we know and what could we do?	J Med Virol
32090534	[Strengthen comprehensive strategies to treat patients with mild novel coronavirus pneumonia].	Zhonghua Nei Ke Za Zhi
32090470	"Initial public health response and interim clinical guidance for the 2019 novel coronavirus outbreak - United States, December 31, 2019-February 4, 2020."	Am J Transplant
32090448	Coronavirus disease 2019: Implications of emerging infections for transplantation.	Am J Transplant
32089242	"Another coronavirus, another epidemic, another warning."	Vaccine
32088947	[Consideration on the strategies during epidemic stage changing from emergency response to continuous prevention and control].	Zhonghua Liu Xing Bing Xue Za Zhi
32088858	Puzzle of highly pathogenic human coronaviruses (2019-nCoV).	Protein Cell
32088847	(18)F-FDG PET/CT findings of COVID-19: a series of four highly suspected cases.	Eur J Nucl Med Mol Imaging
32088679	"2019-nCoV (Wuhan virus), a novel Coronavirus: human-to-human transmission, travel-related cases, and vaccine readiness."	J Infect Dev Ctries
32088678	Fear of the novel coronavirus.	J Infect Dev Ctries
32088598	First respiratory transmitted food borne outbreak?	Int J Hyg Environ Health
32088344	COVID-19: A critical care perspective informed by lessons learnt from other viral epidemics.	Anaesth Crit Care Pain Med
32088339	The basic reproduction number of novel coronavirus (2019-nCoV) estimation based on exponential growth in the early outbreak in China from 2019 to 2020: A reply to Dhungana.	Int J Infect Dis
32088335	"Comments on ""Preliminary estimation of the basic reproduction number of novel Coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven Analysis in the early phase of the outbreak""."	Int J Infect Dis
32088333	Lessons learned from the 2019-nCoV epidemic on prevention of future infectious diseases.	Microbes Infect
32087820	Preparedness and vulnerability of African countries against importations of COVID-19: a modelling study.	Lancet
32087777	COVID-19: fighting panic with information.	Lancet
32087623	[Comparison of the clinical characteristics between RNA positive and negative patients clinically diagnosed with 2019 novel coronavirus pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32087621	[The keypoints in treatment of the critical novel coronavirus pneumonia patient].	Zhonghua Jie He He Hu Xi Za Zhi
32087334	The epidemic of 2019-novel-coronavirus (2019-nCoV) pneumonia and insights for emerging infectious diseases in the future.	Microbes Infect
32087323	"First Atypical case of 2019 novel coronavirus in Yan'an, China."	Clin Microbiol Infect
32087216	A Novel Coronavirus (COVID-19) Outbreak: A Call for Action.	Chest
32087125	A distinct name is needed for the new coronavirus.	Lancet
32087122	"Statement in support of the scientists, public health professionals, and medical professionals of China combatting COVID-19."	Lancet
32087116	Asymptomatic cases in a family cluster with SARS-CoV-2 infection.	Lancet Infect Dis
32087115	Open access epidemiological data from the COVID-19 outbreak.	Lancet Infect Dis
32087114	An interactive web-based dashboard to track COVID-19 in real time.	Lancet Infect Dis
32087098	Enteric involvement of coronaviruses: is faecal-oral transmission of SARS-CoV-2 possible?	Lancet Gastroenterol Hepatol
32086938	"The SARS, MERS and novel coronavirus (COVID-19) epidemics, the newest and biggest global health threats: what lessons have we learned?"	Int J Epidemiol
32086886	[Psychological intervention in oral patients in novel coronavirus pneumonia outbreak period].	Zhonghua Kou Qiang Yi Xue Za Zhi
32086404	Advice and guidance on coronavirus.	Vet Rec
32086236	Novel Coronavirus disease 2019 (COVID-19): The importance of recognising possible early ocular manifestation and using protective eyewear.	Br J Ophthalmol
32086235	Rules on isolation rooms for suspected covid-19 cases in GP surgeries to be relaxed.	BMJ
32085850	Initiation of a new infection control system for the COVID-19 outbreak.	Lancet Infect Dis
32085849	The first Vietnamese case of COVID-19 acquired from China.	Lancet Infect Dis
32085846	Pathological findings of COVID-19 associated with acute respiratory distress syndrome.	Lancet Respir Med
32085843	Mental health services for older adults in China during the COVID-19 outbreak.	Lancet Psychiatry
32085842	The neglected health of international migrant workers in the COVID-19 epidemic.	Lancet Psychiatry
32085841	Online mental health services in China during the COVID-19 outbreak.	Lancet Psychiatry
32085840	Psychological interventions for people affected by the COVID-19 epidemic.	Lancet Psychiatry
32085839	Mental health care for medical staff in China during the COVID-19 outbreak.	Lancet Psychiatry
32084676	[Standardized diagnosis and treatment of colorectal cancer during the outbreak of novel coronavirus pneumonia in Renji hospital].	Zhonghua Wei Chang Wai Ke Za Zhi
32084675	[Thinking of treatment strategies for colorectal cancer patients in tumor hospitals under the background of coronavirus pneumonia].	Zhonghua Wei Chang Wai Ke Za Zhi
32084674	[Detection of 2019-nCoV in the pathological paraffin embedded tissue].	Zhonghua Bing Li Xue Za Zhi
32083985	Coronavirus Disease 2019 (COVID-19): A Perspective from China.	Radiology
32083831	The novel coronavirus (2019-nCoV) outbreak: think the unthinkable and be prepared to face the challenge.	Diagnosis (Berl)
32083728	Global challenges in health and health care for nurses and midwives everywhere.	Int Nurs Rev
32083643	Presumed Asymptomatic Carrier Transmission of COVID-19.	JAMA
32083409	[Risk assessment of exported risk of novel coronavirus pneumonia from Hubei Province].	Zhonghua Yu Fang Yi Xue Za Zhi
32083328	COVID-2019: The role of the nsp2 and nsp3 in its pathogenesis.	J Med Virol
32083284	"The New Coronavirus, the Current King of China."	J Pediatric Infect Dis Soc
32081700	What are we doing in the dermatology outpatient department amidst the raging of the 2019 novel coronavirus?	J Am Acad Dermatol
32081636	Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges.	Int J Antimicrob Agents
32081569	Community pharmacist in public health emergencies: Quick to action against the coronavirus 2019-nCoV outbreak.	Res Social Adm Pharm
32081428	Structure analysis of the receptor binding of 2019-nCoV.	Biochem Biophys Res Commun
32080994	[Emergency management of prevention and control of novel coronavirus pneumonia in departments of stomatology].	Zhonghua Kou Qiang Yi Xue Za Zhi
32080993	The Author's Response: Case of the Index Patient Who Caused Tertiary Transmission of Coronavirus Disease 2019 in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Pneumonia Monitored by Quantitative RT-PCR.	J Korean Med Sci
32080992	Letter to the Editor: Case of the Index Patient Who Caused Tertiary Transmission of Coronavirus Disease 2019 in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Pneumonia Monitored by Quantitative RT-PCR.	J Korean Med Sci
32080991	Viral Load Kinetics of SARS-CoV-2 Infection in First Two Patients in Korea.	J Korean Med Sci
32080990	Virus Isolation from the First Patient with SARS-CoV-2 in Korea.	J Korean Med Sci
32080723	"Quantifying the association between domestic travel and the exportation of novel coronavirus (2019-nCoV) cases from Wuhan, China in 2020: a correlational analysis."	J Travel Med
32079750	Coronavirus epidemic snarls science worldwide.	Science
32079638	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China.	Microbiol Resour Announc
32079577	Coronavirus: Wales tests 90% of suspected patients in their own home.	BMJ
32079150	Incubation Period and Other Epidemiological Characteristics of 2019 Novel Coronavirus Infections with Right Truncation: A Statistical Analysis of Publicly Available Case Data.	J Clin Med
32078967	Coronaphobia: Fear and the 2019-nCoV outbreak.	J Anxiety Disord
32078810	Challenges of coronavirus disease 2019.	Lancet Infect Dis
32078809	Outbreak of coronavirus disease 2019.	Lancet Infect Dis
32078803	Timely research papers about COVID-19 in China.	Lancet
32078801	The Novel Coronavirus Outbreak: What We Know and What We Don't.	Cell
32078596	COVID-19: another infectious disease emerging at the animal-human interface.	N Z Med J
32078595	SARS-CoV-2: a novel deadly virus in a globalised world.	N Z Med J
32078069	"2019 novel coronavirus of pneumonia in Wuhan, China: emerging attack and management strategies."	Clin Transl Med
32078048	Coronavirus COVID-19 impacts to dentistry and potential salivary diagnosis.	Clin Oral Investig
32077996	Intensive care during the coronavirus epidemic.	Intensive Care Med
32077933	"Emergence of a Novel Coronavirus Disease (COVID-19) and the Importance of Diagnostic Testing: Why Partnership between Clinical Laboratories, Public Health Agencies, and Industry Is Essential to Control the Outbreak."	Clin Chem
32077901	COVID-19 in Singapore-Current Experience: Critical Global Issues That Require Attention and Action.	JAMA
32077789	Chest CT Findings in Coronavirus Disease-19 (COVID-19): Relationship to Duration of Infection.	Radiology
32077677	[Management strategy of Novel coronavirus pneumonia in burn and wound care ward].	Zhonghua Shao Shang Za Zhi
32077664	[Technologies and requirements of protection and disinfection in key places during the novel coronavirus pneumonia (NCP) outbreak].	Zhonghua Yu Fang Yi Xue Za Zhi
32077662	[Analysis of low positive rate of nucleic acid detection method used for diagnosis of novel coronavirus pneumonia].	Zhonghua Yi Xue Za Zhi
32077661	[Expert consensus on preventing nosocomial transmission during respiratory care for critically ill patients infected by 2019 novel coronavirus pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32077660	[Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study].	Zhonghua Gan Zang Bing Za Zhi
32077659	[Exploring the mechanism of liver enzyme abnormalities in patients with novel coronavirus-infected pneumonia].	Zhonghua Gan Zang Bing Za Zhi
32077441	[Clinical Management of Lung Cancer Patients during the Outbreak of 2019 Novel Coronavirus Disease (COVID-19)].	Zhongguo Fei Ai Za Zhi
32077440	[Preliminary Recommendations for Lung Surgery during 2019 Novel Coronavirus Disease (COVID-19) Epidemic Period].	Zhongguo Fei Ai Za Zhi
32077206	"Novel coronavirus 2019, an emerging public health emergency."	Transbound Emerg Dis
32077115	"Clinical characteristics of 140 patients infected with SARS-CoV-2 in Wuhan, China."	Allergy
32076224	"Coronavirus name, animal-research data and a Solar System snowman."	Nature
32075877	Cryo-EM structure of the 2019-nCoV spike in the prefusion conformation.	Science
32075791	Covid-19: a puzzle with many missing pieces.	BMJ
32075786	"Clinical findings in a group of patients infected with the 2019 novel coronavirus (SARS-Cov-2) outside of Wuhan, China: retrospective case series."	BMJ
32075783	"Letter from China: covid-19 on the grapevine, on the internet, and in commerce."	BMJ
32075365	[Expert consensus on chloroquine phosphate for the treatment of novel coronavirus pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32075364	[Novel coronavirus pneumonia related liver injury: etiological analysis and treatment strategy].	Zhonghua Gan Zang Bing Za Zhi
32075152	Real-Time Estimation of the Risk of Death from Novel Coronavirus (COVID-19) Infection: Inference Using Exported Cases.	J Clin Med
32074786	[Treatment strategy for gastrointestinal tumor under the outbreak of novel coronavirus pneumonia in China].	Zhonghua Wei Chang Wai Ke Za Zhi
32074719	[Several suggestion of operation for colorectal cancer under the outbreak of Corona Virus Disease 19 in China].	Zhonghua Wei Chang Wai Ke Za Zhi
32074550	Breakthrough: Chloroquine phosphate has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies.	Biosci Trends
32074516	Development of Genetic Diagnostic Methods for Novel Coronavirus 2019 (nCoV-2019) in Japan.	Jpn J Infect Dis
32074480	"COVID-19, Australia: Epidemiology Report 3 (Reporting week ending 19:00 AEDT 15 February 2020)."	Commun Dis Intell (2018)
32074444	SARS-CoV-2 Viral Load in Upper Respiratory Specimens of Infected Patients.	N Engl J Med
32074416	Defining the Epidemiology of Covid-19 - Studies Needed.	N Engl J Med
32074261	"Discussing the ABCs of Health Security-Antibiotic Resistance, Biothreats, and Coronavirus."	JAMA
32074258	Preparing for the Most Critically Ill Patients With COVID-19: The Potential Role of Extracorporeal Membrane Oxygenation.	JAMA
32073631	Changes of CT findings in a 2019 novel coronavirus (2019-nCoV) pneumonia patient.	QJM
32073353	Sensitivity of Chest CT for COVID-19: Comparison to RT-PCR.	Radiology
32073213	Abnormal coagulation parameters are associated with poor prognosis in patients with novel coronavirus pneumonia.	J Thromb Haemost
32073161	The course of clinical diagnosis and treatment of a case infected with coronavirus disease 2019.	J Med Virol
32072920	[Health protection guideline of passenger transport stations and transportation facilities during novel coronavirus pneumonia (NCP) outbreak].	Zhonghua Yu Fang Yi Xue Za Zhi
32072919	[Health protection guideline of mobile cabin hospitals during Novel Coronavirus Pneumonia (NPC) outbreak].	Zhonghua Yu Fang Yi Xue Za Zhi
32072795	"[The way to reduce the""false negative results""of 2019 novel coronavirus nucleic acid detection]."	Zhonghua Yi Xue Za Zhi
32072794	"[Cluster investigation Technical Guidelines for the 2019 Novel Coronavirus Pneumonia (COVID-19), China (1st Trial Version)]."	Zhonghua Liu Xing Bing Xue Za Zhi
32072569	2019 Novel coronavirus: where we are and what we know.	Infection
32072300	How to face the novel coronavirus infection during the 2019-2020 epidemic: the experience of Sichuan Provincial People's Hospital.	Intensive Care Med
32072255	Outbreak of novel coronavirus (COVID-19): What is the role of radiologists?	Eur Radiol
32071450	Avoid stigmatizing names for 2019 novel coronavirus.	Nature
32071448	Coronavirus: global solutions to prevent a pandemic.	Nature
32071447	More than 80 clinical trials launch to test coronavirus treatments.	Nature
32071443	Scientists fear coronavirus spread in countries least able to contain it.	Nature
32071427	Virus against virus: a potential treatment for 2019-nCov (SARS-CoV-2) and other RNA viruses.	Cell Res
32071113	"Communication, transparency key as Canada faces new coronavirus threat."	CMAJ
32071063	"Coronavirus covid-19 has killed more people than SARS and MERS combined, despite lower case fatality rate."	BMJ
32070753	Chloroquine for the 2019 novel coronavirus SARS-CoV-2.	Int J Antimicrob Agents
32070466	Latest updates on COVID-19 from the European Centre for Disease Prevention and Control.	Euro Surveill
32070465	"First cases of coronavirus disease 2019 (COVID-19) in France: surveillance, investigations and control measures, January 2020."	Euro Surveill
32070391	"Critical care response to a hospital outbreak of the 2019-nCoV infection in Shenzhen, China."	Crit Care
32069388	"Evidence of SARS-CoV-2 Infection in Returning Travelers from Wuhan, China."	N Engl J Med
32068600	Personal knowledge on novel coronavirus pneumonia.	Chin Med J (Engl)
32068012	Novel coronavirus pneumonia emergency in Zhuhai: impact and challenges.	J Hosp Infect
32067043	A familial cluster of infection associated with the 2019 novel coronavirus indicating potential person-to-person transmission during the incubation period.	J Infect Dis
32066541	Cancer patients in SARS-CoV-2 infection: a nationwide analysis in China.	Lancet Oncol
32066526	Full spectrum of COVID-19 severity still being depicted - Authors' reply.	Lancet
32066525	Full spectrum of COVID-19 severity still being depicted.	Lancet
32066206	[Countermeasures and treatment for aortic acute syndrome with novel coronavirus pneumonia].	Zhonghua Wai Ke Za Zhi
32065520	[First case of neonate infected with novel coronavirus pneumonia in China].	Zhonghua Er Ke Za Zhi
32065348	"Can Chinese Medicine Be Used for Prevention of Corona Virus Disease 2019 (COVID-19)? A Review of Historical Classics, Research Evidence and Current Prevention Programs."	Chin J Integr Med
32065221	Coronaviruses: a paradigm of new emerging zoonotic diseases.	Pathog Dis
32065057	Molecular and serological investigation of 2019-nCoV infected patients: implication of multiple shedding routes.	Emerg Microbes Infect
32065055	Potent binding of 2019 novel coronavirus spike protein by a SARS coronavirus-specific human monoclonal antibody.	Emerg Microbes Infect
32064856	[Early containment strategies and core measures for prevention and control of novel coronavirus pneumonia in China].	Zhonghua Yu Fang Yi Xue Za Zhi
32064855	[Analysis of the first cluster of cases in a family of novel coronavirus pneumonia in Gansu Province].	Zhonghua Yu Fang Yi Xue Za Zhi
